cartodb_id,the_geom,time,latitude,longitude,depth,mag,magtype,nst,gap,dmin,rms,net,id,updated,place,type
1045,0101000020E610000094D4096822685DC0FB1873D712A24240,2015-10-14 02:20:59.612+00,37.2662,-117.6271,9.8,0.4,ml,9,168.87,0.037,0.0654,nn,nn00514702,2015-10-16 15:10:48.726+00,"59km E of Big Pine, California",earthquake
1046,0101000020E61000001EA7E8482E0D63C0E5D022DBF9D64D40,2015-10-14 02:19:42+00,59.6795,-152.4119,67.7,1.4,ml,,,,0.32,ak,ak11739037,2015-10-14 04:07:31.257+00,"34km WSW of Anchor Point, Alaska",earthquake
1047,0101000020E6100000C442AD69DE3158C07E8CB96B09014240,2015-10-14 02:18:37.01+00,36.0081,-96.7792,2.08,3.1,mb_lg,,27,0.042,0.54,us,us10003nhm,2015-10-14 13:13:41.047+00,"2km NNW of Cushing, Oklahoma",earthquake
1048,0101000020E6100000AAF1D24D62B05DC0BEC1172653354340,2015-10-14 02:18:03.883+00,38.4166,-118.756,5.2,0.4,ml,6,219.39,0.042,0.0925,nn,nn00514700,2015-10-16 15:10:35.899+00,"16km SW of Hawthorne, Nevada",earthquake
1049,0101000020E610000097900F7A369962C0E96A2BF697054F40,2015-10-14 02:16:12+00,62.0437,-148.7879,13.1,1.6,ml,,,,0.4,ak,ak11739036,2015-10-14 04:07:33.483+00,"27km N of Sutton-Alpine, Alaska",earthquake
1050,0101000020E6100000EB73B515FB8B63C0EF38454772F14D40,2015-10-14 02:02:21+00,59.8863,-156.3744,0,2.4,ml,,,,0.64,ak,ak11739032,2015-10-14 04:07:32.618+00,"83km W of Old Iliamna, Alaska",earthquake
1051,0101000020E61000005823168C252F5DC007D858D306DA4040,2015-10-14 02:02:14.24+00,33.7033333,-116.7366667,16.63,0.51,ml,22,126,0.02032,0.13,ci,ci37475376,2015-10-14 12:53:21.127+00,"4km SSW of Idyllwild, California",earthquake
1052,0101000020E61000004922A067D87D5EC0068195438BE44240,2015-10-14 01:57:40.62+00,37.7855,-121.9663333,8.23,1.76,md,27,54,0.07612,0.05,nc,nc72536340,2015-10-17 00:39:17.55+00,"1km ENE of San Ramon, California",earthquake
1053,0101000020E61000009F89B0E1E98562C044D8F0F44A814E40,2015-10-14 01:37:48+00,61.0101,-148.1848,9.8,2.3,ml,,,,0.68,ak,ak11739025,2015-10-14 08:34:52.333+00,"37km NE of Whittier, Alaska",earthquake
1054,0101000020E610000079D388F4B6485EC0A8F287B02B484240,2015-10-14 01:19:34.78+00,36.5638333,-121.1361667,8.55,1.68,md,36,63,0.04479,0.07,nc,nc72536335,2015-10-17 00:38:46.12+00,"22km NE of Soledad, California",earthquake
1055,0101000020E610000012995E07F3845EC050B9D3E7B4B14740,2015-10-14 01:15:31.67+00,47.3883333,-122.0773333,8.842,1.11,ml,13,98,0.1903,0.19,uw,uw61077937,2015-10-14 22:10:59.05+00,"2km WSW of Maple Valley, Washington",earthquake
1056,0101000020E6100000A857CA32C4C551404F1E166A4D4B4240,2015-10-14 01:14:28.54+00,36.5883,71.0901,221.22,4.1,mb,,83,0.676,0.39,us,us10003nhj,2015-10-14 09:16:57.249+00,"38km SE of Jarm, Afghanistan",earthquake
1057,0101000020E6100000AF94658863E562C0E5F21FD26F674E40,2015-10-14 01:14:08+00,60.8081,-151.1684,45.1,1.5,ml,,,,0.58,ak,ak11739018,2015-10-14 02:55:31.782+00,"14km NNE of Nikiski, Alaska",earthquake
1058,0101000020E610000044696FF085E95DC0E6AE25E483EE4440,2015-10-14 01:07:00.334+00,41.8634,-119.6488,7.8,1.6,ml,5,191.68,0.142,0.1579,nn,nn00514679,2015-10-16 15:10:15.746+00,"68km ESE of Lakeview, Oregon",earthquake
1059,0101000020E6100000228E75711BD95DC09C8026C286CF4340,2015-10-14 01:02:00.383+00,39.6213,-119.3923,9.4,0.5,ml,10,166.1,0.09,0.1324,nn,nn00514673,2015-10-16 15:10:09.651+00,"12km W of Fernley, Nevada",earthquake
1060,0101000020E6100000F1F44A5986D85DC08195438B6CCF4340,2015-10-14 00:57:25.839+00,39.6205,-119.3832,10.4,0.6,ml,8,171.16,0.09,0.08,nn,nn00514669,2015-10-16 15:10:01.998+00,"11km W of Fernley, Nevada",earthquake
1061,0101000020E6100000D712F241CFEC6240304CA60A46E510C0,2015-10-14 00:53:15.05+00,-4.2239,151.4003,10,4.3,mb,,64,0.762,1.42,us,us10003nhe,2015-10-14 08:55:47.878+00,"85km W of Rabaul, Papua New Guinea",earthquake
1062,0101000020E6100000C6BAB88D062C5EC0AA60545227F84340,2015-10-14 00:50:25.433+00,39.9387,-120.6879,8.9,0.7,ml,10,165.63,0.037,0.1174,nn,nn00514577,2015-10-16 15:09:06.259+00,"17km E of East Quincy, California",earthquake
1063,0101000020E610000052D90B60E56863C0B730C15F82673340,2015-10-14 00:48:23.8+00,19.4043331,-155.2779999,1.2,1.85,ml,19,50,0.008141,0.14,hv,hv61061331,2015-10-14 01:17:57.57+00,"5km SW of Volcano, Hawaii",earthquake
1064,0101000020E610000048F71851FFA65DC0BFCB56A87F9B4140,2015-10-14 00:47:26.78+00,35.2148333,-118.6093333,5.96,1.52,ml,26,80,0.06703,0.18,ci,ci37475360,2015-10-14 12:54:38.28+00,"17km WNW of Tehachapi, California",earthquake
1065,0101000020E6100000EF85C954C1566240C876BE9F1A9F4640,2015-10-14 00:44:00.19+00,45.243,146.7111,72.98,4.4,mb,,130,3.145,0.6,us,us10003nhk,2015-10-14 08:46:41.564+00,"92km W of Kuril'sk, Russia",earthquake
1067,0101000020E6100000B81E85EB516C63C0CBA145B6F33D3340,2015-10-14 00:38:14.11+00,19.242,-155.385,31.803,1.68,md,34,151,0.01263,0.08,hv,hv61061311,2015-10-14 01:03:10.86+00,"10km ENE of Pahala, Hawaii",earthquake
1068,0101000020E610000048BF7D1D385758C024B9FC87F44B4240,2015-10-14 00:22:49.3+00,36.5934,-97.3628,6.632,2.8,ml,,48,,0.51,us,us10003nmk,2015-10-14 23:27:51.739+00,"10km SSW of Tonkawa, Oklahoma",earthquake
1069,0101000020E61000007BFE0F0B906B5DC095174FF344854140,2015-10-14 00:21:12.53+00,35.0411667,-117.6806667,-0.82,1.79,ml,41,28,0.1073,0.18,ci,ci37475344,2015-10-14 13:32:25.796+00,"5km NNW of Boron, California",quarry blast
1070,0101000020E6100000A69BC420B06A5EC0B81E85EB51584740,2015-10-14 00:15:54.53+00,46.69,-121.667,4.13,1.63,ml,26,79,0.08967,0.11,uw,uw61077917,2015-10-14 22:35:39.99+00,"9km N of Packwood, Washington",earthquake
1071,0101000020E6100000584F5205C81D5DC085BF153F7CBE4040,2015-10-14 00:03:17.53+00,33.4881667,-116.4653333,14.9,0.67,ml,20,142,0.04828,0.14,ci,ci37475328,2015-10-14 12:53:57.359+00,"21km ESE of Anza, California",earthquake
1072,0101000020E61000004B598638D60552C0754F1E166AED3EC0,2015-10-13 23:25:59.17+00,-30.9274,-72.0912,13.14,4.1,mb,,87,0.466,0.72,us,us10003ngy,2015-10-14 07:28:30.932+00,"92km WSW of Ovalle, Chile",earthquake
1073,0101000020E610000045696FF085F93C404772F90FE98F4340,2015-10-13 23:18:11.87+00,39.1243,28.9747,7.52,4.2,mb,,64,0.992,1.21,us,us10003ngx,2015-10-14 15:30:46.04+00,"4km N of Simav, Turkey",earthquake
1074,0101000020E6100000EA95B20C718C62C0A6E8482EFF794F40,2015-10-13 23:14:54+00,62.9531,-148.3888,60.8,2.3,ml,,,,0.63,ak,ak11738960,2015-10-14 08:35:37.383+00,"56km SSE of Cantwell, Alaska",earthquake
1075,0101000020E610000013AE47E17A6A62C041F163CC5D3F5040,2015-10-13 23:14:02+00,64.9901,-147.3275,0,1.7,ml,,,,0.84,ak,ak11738958,2015-10-14 00:28:30.481+00,"23km NNE of Badger, Alaska",earthquake
1076,0101000020E6100000499D8026C25A62C09F89B0E1E92D5040,2015-10-13 23:07:44+00,64.7174,-146.8362,11.7,1.1,ml,,,,0.24,ak,ak11738955,2015-10-14 00:28:24.317+00,"12km ENE of Eielson Air Force Base, Alaska",earthquake
1077,0101000020E61000002AA913D044E85DC0ADFA5C6DC5EE4440,2015-10-13 22:36:06.345+00,41.8654,-119.6292,8.5,1.1,ml,4,222.48,0.152,0.1948,nn,nn00514617,2015-10-16 15:29:03.012+00,"69km ESE of Lakeview, Oregon",earthquake
1078,0101000020E610000005973380DC7B5EC0A59BC420B00A4840,2015-10-13 22:33:23.39+00,48.0835,-121.9353333,0.023,1.79,ml,14,89,0.112,0.18,uw,uw61077847,2015-10-13 22:57:46.89+00,"2km E of Granite Falls, Washington",explosion
1079,0101000020E6100000728A8EE4F2FF5DC0DC68006F81AC4340,2015-10-13 22:33:14.468+00,39.3477,-119.9992,3.6,0.1,ml,6,201.24,0.062,0.0699,nn,nn00514621,2015-10-16 15:29:09.125+00,"10km NNW of Incline Village, Nevada",earthquake
1080,0101000020E61000006F1283C0CA955EC08095438B6C174740,2015-10-13 22:31:52.94+00,46.183,-122.3405,9.035,0.26,ml,7,129,0.01479,0.15,uw,uw61077842,2015-10-14 23:17:25.18+00,"31km NNE of Amboy, Washington",earthquake
1081,0101000020E6100000E5E6C0174BA65EC0640FA3D6EA404740,2015-10-13 22:26:51.89+00,46.5071667,-122.5983333,0.019,1.09,ml,7,232,0.05389,0.13,uw,uw61077832,2015-10-13 23:13:28.53+00,"24km ESE of Napavine, Washington",explosion
1082,0101000020E61000006F1283C0CA7D5EC0E827E66A75E44240,2015-10-13 22:10:53.24+00,37.7848333,-121.9655,8.28,1.64,md,29,53,0.07695,0.06,nc,nc72536320,2015-10-17 00:38:43.28+00,"1km ENE of San Ramon, California",earthquake
1083,0101000020E6100000363CBD5296E162C0014D840D4F874F40,2015-10-13 21:59:55+00,63.0571,-151.0496,131.8,1.8,ml,,,,0.35,ak,ak11738950,2015-10-13 23:19:34.894+00,"94km NNW of Talkeetna, Alaska",earthquake
1084,0101000020E6100000D68DD200B93B5DC03DDE9A2ACE864740,2015-10-13 21:52:56.09+00,47.0531667,-116.9331667,3.444,2.5,md,10,124,0.9925,0.47,uw,uw61077817,2015-10-14 05:55:32.119+00,"31km S of Plummer, Idaho",earthquake
1085,0101000020E61000004922A067D87D5EC004824AA654E44240,2015-10-13 21:48:00.5+00,37.7838333,-121.9663333,7.52,0.85,md,7,101,0.07772,0.01,nc,nc72536300,2015-10-15 01:46:42.36+00,"1km ENE of San Ramon, California",earthquake
1086,0101000020E61000004160E5D0225F5DC07F3E80FBF0E94040,2015-10-13 21:43:06.73+00,33.8276667,-117.4865,-0.57,1.07,ml,33,66,0.03602,0.23,ci,ci37475296,2015-10-14 00:07:22.13+00,"6km SSE of Home Gardens, California",quarry blast
1087,0101000020E61000006F1283C0CA7D5EC09742D6091EE44240,2015-10-13 21:43:00.11+00,37.7821667,-121.9655,7.72,2.09,md,59,53,0.008054,0.11,nc,nc72536295,2015-10-16 22:21:40.843+00,"1km ENE of San Ramon, California",earthquake
1088,0101000020E610000079E9263108705EC0CFCB176A03B54240,2015-10-13 21:39:07.32+00,37.4141667,-121.7505,4.39,1.4,md,25,51,0.04373,0.03,nc,nc72536290,2015-10-16 04:43:27.293+00,"6km ENE of East Foothills, California",earthquake
1089,0101000020E610000020B07268910D5EC004824AA654B44340,2015-10-13 21:12:15.95+00,39.4088333,-120.212,7.47,0.96,md,12,73,0.06675,0.09,nc,nc72536280,2015-10-17 00:38:13.01+00,"9km NNW of Truckee, California",earthquake
1090,0101000020E61000002946F185A47D5EC013AFFC4344E44240,2015-10-13 21:03:38.02+00,37.7833333,-121.9631667,8.61,1.55,md,23,80,0.07891,0.05,nc,nc72536275,2015-10-16 04:30:21.72+00,"1km ENE of San Ramon, California",earthquake
1091,0101000020E6100000AF25E4839E7162C0A1D634EF382D5040,2015-10-13 21:03:15+00,64.7066,-147.5506,8.6,0.5,ml,,,,0.03,ak,ak11738912,2015-10-13 22:23:14.024+00,"10km S of Badger, Alaska",earthquake
1092,0101000020E61000009CDABEECC3B35EC044B7A8609E684340,2015-10-13 21:00:38.26+00,38.8173333,-122.8088333,3.48,0.92,md,7,154,0.01411,0.02,nc,nc72536270,2015-10-15 02:10:03.7+00,"6km NW of The Geysers, California",earthquake
1093,0101000020E61000008A8EE4F21F0E5EC0EA95B20C71B44340,2015-10-13 20:56:21.782+00,39.4097,-120.2207,9.8,0.5,ml,12,63.47,0.061,0.1116,nn,nn00514552,2015-10-16 15:28:37.759+00,"9km NNW of Truckee, California",earthquake
1094,0101000020E610000003560E2DB2E95DC0B84082E2C7F04440,2015-10-13 20:49:36.096+00,41.8811,-119.6515,8.6,1.1,ml,4,219.4,0.129,0.1144,nn,nn00514571,2015-10-16 15:29:37.446+00,"66km ESE of Lakeview, Oregon",earthquake
1095,0101000020E6100000AF5CCA549C0D5EC03108AC1C5AB44340,2015-10-13 20:47:56.88+00,39.409,-120.2126667,5.22,1.27,md,19,59,0.06621,0.06,nc,nc72536260,2015-10-17 00:38:10.72+00,"9km NNW of Truckee, California",earthquake
1096,0101000020E6100000A9DB341111155EC096438B6CE7E34140,2015-10-13 20:29:17.07+00,35.7805,-120.3291667,8.15,1.25,md,54,48,0.01154,0.06,nc,nc72536255,2015-10-17 00:38:53.05+00,"14km NNE of Shandon, California",earthquake
1097,0101000020E61000004C21EB040F0E5DC0B0726891EDAC4040,2015-10-13 20:23:22.01+00,33.351,-116.2196667,5.46,0.93,ml,28,68,0.1605,0.15,ci,ci37475280,2015-10-14 00:10:35.645+00,"17km SW of Oasis, California",earthquake
1098,0101000020E61000009CA223B9FCA965C0462575029A884940,2015-10-13 20:16:45.34+00,51.0672,-173.3121,21.48,4.6,mb,,187,1.999,0.9,us,us10003nea,2015-10-14 18:18:12.211+00,"139km SSE of Atka, Alaska",earthquake
1099,0101000020E61000000BB5A679C7E762C0CBA145B6F3154F40,2015-10-13 20:06:36+00,62.1715,-151.2431,70.9,2.5,ml,,,,0.43,ak,ak11738851,2015-10-14 17:39:26.04+00,"61km WSW of Talkeetna, Alaska",earthquake
1100,0101000020E6100000FCA9F1D24D7463C062105839B4683340,2015-10-13 19:52:46.03+00,19.409,-155.6345,3.642,1.22,md,13,149,0.009009,0.05,hv,hv61061136,2015-10-13 20:22:09.1+00,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
1101,0101000020E610000079E9263108E851C02B6519E258373FC0,2015-10-13 19:33:02.38+00,-31.2162,-71.6255,45.9,4.1,mwr,,111,0.54,1,us,us10003ndh,2015-10-14 17:28:17.693+00,"63km NW of Illapel, Chile",earthquake
1102,0101000020E61000002946F185A4015CC0C7777302E4EE4640,2015-10-13 19:18:40.19+00,45.8663333,-112.0256667,-2,0.5,md,6,106,0.107,0.02,mb,mb80101934,2015-10-13 22:44:01.59+00,"5km E of Whitehall, Montana",quarry blast
1103,0101000020E6100000727E2F2ACE465EC0B49C3A45FD734240,2015-10-13 19:06:13.27+00,36.9061667,-121.1063333,6.52,1.27,md,34,124,0.1784,0.08,nc,nc72536200,2015-10-17 00:37:07.96+00,"25km ENE of Ridgemark, California",earthquake
1105,0101000020E61000000612143FC66058C0083D9B559F234240,2015-10-13 18:51:06+00,36.2783,-97.5121,8.378,3.2,ml,,86,,0.56,us,us10003ndd,2015-10-14 16:47:06.211+00,"20km W of Perry, Oklahoma",earthquake
1106,0101000020E610000039D6C56D34145DC0F0A7C64B37594240,2015-10-13 18:38:13.762+00,36.697,-116.3157,9.9,-0.1,ml,14,78.09,0.089,0.0964,nn,nn00514535,2015-10-13 21:01:01.197+00,"46km ESE of Beatty, Nevada",earthquake
1107,0101000020E6100000A835CD3B4E595DC02497FF907E934240,2015-10-13 18:29:21.239+00,37.1523,-117.3954,14.3,-0.1,ml,4,158.61,0.215,0.1134,nn,nn00514570,2015-10-16 15:28:56.879+00,"62km WNW of Beatty, Nevada",earthquake
1108,0101000020E61000003BC9B150468F5EC0C1CAA145B6034340,2015-10-13 18:28:10.89+00,38.029,-122.2386667,7.31,0.84,md,20,65,0.02489,0.09,nc,nc72536180,2015-10-17 00:36:39.91+00,"2km E of Rodeo, California",earthquake
1109,0101000020E6100000FC935396FC2E5DC08F96B9AFB9004140,2015-10-13 18:25:34.86+00,34.0056667,-116.7341667,12.31,1.96,ml,70,29,0.06785,0.12,ci,ci37475224,2015-10-13 19:22:03.28+00,"11km NNE of Cabazon, California",earthquake
1110,0101000020E61000007936AB3E57575DC0A4DFBE0E9C934240,2015-10-13 18:25:30.821+00,37.1532,-117.3647,13.5,0,ml,5,306.9,0.316,0.0603,nn,nn00514569,2015-10-16 15:28:50.802+00,"60km WNW of Beatty, Nevada",earthquake
1111,0101000020E61000001D44C6FE8D505EC0723C5574DA604240,2015-10-13 17:57:48.48+00,36.7566667,-121.2586667,11.1,0.8,md,19,115,0.08233,0.05,nc,nc72536155,2015-10-15 01:46:11.62+00,"11km ESE of Ridgemark, California",earthquake
1112,0101000020E61000006C09F9A0670752C0DF2D90A0F8C13FC0,2015-10-13 17:46:58.76+00,-31.7577,-72.1157,9.22,3.9,mwr,,195,1.156,0.86,us,us10003nd8,2015-10-14 16:23:57.514+00,"91km W of Illapel, Chile",earthquake
1113,0101000020E610000054742497FF1051C02C6519E258073240,2015-10-13 17:43:23.8+00,18.0287,-68.2656,114,3.3,Md,10,331.2,0.82645006,0.25,pr,pr15286005,2015-10-14 15:05:06.04+00,"53km SE of Boca de Yuma, Dominican Republic",earthquake
1114,0101000020E61000008A6CE7FBA97D5EC050615BF56FE44240,2015-10-13 17:36:24.32+00,37.7846667,-121.9635,8.55,0.97,md,8,103,0.07756,0.04,nc,nc72536130,2015-10-14 02:28:37.31+00,"1km ENE of San Ramon, California",earthquake
1115,0101000020E6100000F3E7363C98335DC0B271B32E24F54040,2015-10-13 17:24:01.5+00,33.9151667,-116.8061667,7.21,1.09,ml,51,46,0.01841,0.15,ci,ci37475200,2015-10-13 17:50:46.862+00,"2km W of Cabazon, California",earthquake
1116,0101000020E6100000068195438BFC5CC01E59AFD815E04040,2015-10-13 16:57:31.6+00,33.7506667,-115.946,1.16,1.52,ml,49,41,0.09564,0.2,ci,ci37475184,2015-10-13 17:11:48.788+00,"22km NE of Thermal, California",earthquake
1117,0101000020E610000009ED41AD8E315DC0508D976E12A34040,2015-10-13 16:48:31.72+00,33.274,-116.7743333,11.03,0.75,ml,32,47,0.0401,0.17,ci,ci37475168,2015-10-13 17:03:56.072+00,"4km NNW of Lake Henshaw, California",earthquake
1118,0101000020E6100000584F5205C87D5EC014AE47E17AE44240,2015-10-13 16:42:16.19+00,37.785,-121.9653333,8.19,0.81,md,9,101,0.07682,0.03,nc,nc72536090,2015-10-15 01:45:42.34+00,"1km ENE of San Ramon, California",earthquake
1119,0101000020E610000035EF3845471463C04703780B24904F40,2015-10-13 16:34:10+00,63.1261,-152.6337,100,3.5,ml,,,,,ak,ak11738696,2015-10-14 00:36:36.728+00,"151km E of McGrath, Alaska",earthquake
1120,0101000020E610000085C954C1A8F662C09D8026C2864F4F40,2015-10-13 16:34:10+00,62.6213,-151.7081,10,3,ml,,,,0.87,ak,ak11738684,2015-10-14 00:36:40.962+00,"88km WNW of Talkeetna, Alaska",earthquake
1121,0101000020E610000079E9263108305EC0D1F69E80DCBB4140,2015-10-13 16:22:39.12+00,35.4676667,-120.7505,4.43,1.49,md,57,51,0.08273,0.07,nc,nc72536075,2015-10-17 00:37:42.918+00,"7km WSW of Atascadero, California",earthquake
1122,0101000020E61000002647A6E86D7D5EC013AFFC4344E44240,2015-10-13 16:16:53.95+00,37.7833333,-121.9598333,6.96,1.33,md,14,82,0.07973,0.05,nc,nc71097614,2015-10-17 00:36:03.52+00,"1km ENE of San Ramon, California",earthquake
1123,0101000020E610000043A10A244D7D5EC023DBF97E6AE44240,2015-10-13 16:16:47.37+00,37.7845,-121.9578333,7.34,1.56,md,18,58,0.07917,0.05,nc,nc72536070,2015-10-17 00:35:31.91+00,"1km ENE of San Ramon, California",earthquake
1124,0101000020E610000096438B6CE72F5DC03AE004F060D64040,2015-10-13 16:03:55.35+00,33.6748333,-116.7485,13.52,1.05,ml,43,43,0.04618,0.11,ci,ci37475152,2015-10-13 16:41:54.83+00,"8km SSW of Idyllwild, California",earthquake
1125,0101000020E61000009C33A2B437F062C014D044D8F0844F40,2015-10-13 16:00:38+00,63.0386,-151.5068,2.1,1.6,ml,,,,0.63,ak,ak11738648,2015-10-13 17:35:14.983+00,"107km NW of Talkeetna, Alaska",earthquake
1126,0101000020E61000000AD7A3703D125DC0F775E09C11954240,2015-10-13 15:58:32.457+00,37.1646,-116.285,9.7,-0.6,ml,11,110.71,0.059,0.1184,nn,nn00514520,2015-10-16 15:27:51.138+00,"50km NE of Beatty, Nevada",earthquake
1127,0101000020E6100000FDEA162678385DC02705CC327A2B4140,2015-10-13 15:52:28.62+00,34.3396667,-116.8823333,-1.6,1.07,ml,39,69,0.04616,0.16,ci,ci37475144,2015-10-13 16:30:48.587+00,"9km NNW of Big Bear City, California",quarry blast
1128,0101000020E610000084D5B37BCD7D5EC0F554980865E44240,2015-10-13 15:50:34.27+00,37.7843333,-121.9656667,8.41,0.83,md,10,101,0.07739,0.05,nc,nc72536065,2015-10-15 01:45:40.21+00,"1km ENE of San Ramon, California",earthquake
1335,0101000020E6100000569FABADD80B63C0012B8716D9664E40,2015-10-12 17:25:57+00,60.8035,-152.3702,99.6,1.6,ml,,,,0.3,ak,ak11737617,2015-10-16 23:48:31.786+00,"40km NNE of Redoubt Volcano, Alaska",earthquake
1129,0101000020E6100000CC7F48BF7D4150C0F9A067B3EA133240,2015-10-13 15:44:46.1+00,18.0778,-65.0233,13,2.8,Md,8,118.8,0.28027437,0.27,pr,pr15286003,2015-10-13 23:47:21.389+00,"30km SSW of Charlotte Amalie, U.S. Virgin Islands",earthquake
1130,0101000020E61000002CB29DEFA7825EC0DD5042FA373A4440,2015-10-13 15:43:59.41+00,40.4548333,-122.0415,11.71,1.13,md,9,249,0.1962,0.09,nc,nc72536060,2015-10-15 01:45:09.38+00,"13km WSW of Shingletown, California",earthquake
1131,0101000020E6100000FB5C6DC5FEA251409EEFA7C64B3F4240,2015-10-13 15:40:08.8+00,36.4945,70.5468,202.87,4.7,mb,,53,0.63,0.75,us,us10003nav,2015-10-13 23:43:04.008+00,"48km SSW of Jarm, Afghanistan",earthquake
1132,0101000020E6100000D1387936D0355CC093ECC7DC6B5E4640,2015-10-13 15:36:03.95+00,44.7376667,-112.8408333,9.08,0.49,md,5,133,0.09,0.04,mb,mb80101909,2015-10-13 16:03:47.81+00,"22km WNW of Lima, Montana",earthquake
1133,0101000020E610000007F0164850585DC0F4B9DA8AFD954240,2015-10-13 15:35:49.992+00,37.1718,-117.3799,7.6,0.3,ml,7,166.65,0.221,0.1074,nn,nn00514527,2015-10-16 15:28:13.211+00,"60km SSW of Goldfield, Nevada",earthquake
1134,0101000020E61000002D431CEBE262614017D9CEF7536314C0,2015-10-13 15:34:20.49+00,-5.097,139.0902,39.56,4.2,mb,,142,7.159,1.45,us,us10003naw,2015-10-13 23:37:03.23+00,"171km NW of Tanahmerah, Indonesia",earthquake
1135,0101000020E6100000EF38454772595DC026E4839ECD924240,2015-10-13 15:32:51.345+00,37.1469,-117.3976,11.6,0.9,ml,15,142.86,0.153,0.1787,nn,nn00514509,2015-10-16 15:29:31.442+00,"62km WNW of Beatty, Nevada",earthquake
1136,0101000020E61000009FABADD85FF262C008CE1951DAEB4C40,2015-10-13 15:28:18+00,57.8426,-151.5742,90.2,3.1,ml,,,,1.01,ak,ak11738641,2015-10-13 23:30:56.603+00,"49km E of Kodiak, Alaska",earthquake
1137,0101000020E610000025F0E258F27F5CC044B7A8609E184640,2015-10-13 15:27:33.97+00,44.1923333,-113.9991667,3.7,1.57,ml,9,108,0.443,0.15,mb,mb80101899,2015-10-13 15:57:41.47+00,"39km SSE of Challis, Idaho",earthquake
1138,0101000020E6100000F2BCAF25BF345DC0B39C3A45FDDB4040,2015-10-13 15:19:19.05+00,33.7186667,-116.8241667,16.56,0.7,ml,19,87,0.08885,0.08,ci,ci37475136,2015-10-13 16:25:40.713+00,"7km ESE of Valle Vista, California",earthquake
1139,0101000020E6100000E8D9ACFA5C5150C0ABCFD556ECCF3240,2015-10-13 15:14:36.2+00,18.8122,-65.2713,63,3,Md,4,241.2,0.50215824,0.11,pr,pr15286004,2015-10-13 23:17:13.077+00,"56km N of Culebra, Puerto Rico",earthquake
1140,0101000020E61000003DF5EDC9E8415DC0874215489AFA4040,2015-10-13 15:13:48.35+00,33.9578333,-117.0298333,18.06,0.98,ml,27,100,0.1175,0.13,ci,ci37475128,2015-10-13 16:55:06.685+00,"4km SSE of Calimesa, California",earthquake
1141,0101000020E610000068226C787ACF62C0A779C7293A8A4F40,2015-10-13 15:08:28+00,63.0799,-150.4837,118.7,1.5,ml,,,,0.41,ak,ak11738640,2015-10-13 16:24:51.139+00,"84km WSW of Cantwell, Alaska",earthquake
1142,0101000020E6100000D1915CFE432263C082E2C798BBF64D40,2015-10-13 15:06:12+00,59.9276,-153.0708,106,2.2,ml,,,,0.56,ak,ak11738637,2015-10-14 08:37:38.82+00,"64km SSW of Redoubt Volcano, Alaska",earthquake
1143,0101000020E6100000B0BFEC9E3CA263C01183C0CAA18D4C40,2015-10-13 15:04:34+00,57.1065,-157.0699,12.4,2.9,ml,,,,0.55,ak,ak11738635,2015-10-13 23:07:43.033+00,"140km NE of Chignik Lake, Alaska",earthquake
1144,0101000020E61000009BA223B9FC3B62C04E1E166A4DB34F40,2015-10-13 14:57:19+00,63.4008,-145.8746,0,1.2,ml,,,,0.56,ak,ak11738634,2015-10-13 16:24:55.987+00,"61km SSW of Deltana, Alaska",earthquake
1145,0101000020E6100000CAA145B6F3195CC05A643BDF4F854240,2015-10-13 14:49:57.08+00,37.0415,-112.4055,19.84,1.87,md,5,256,0.08,0.05,uu,uu60126197,2015-10-13 22:55:28.65+00,"10km E of Kanab, Utah",earthquake
1146,0101000020E6100000D478E92631B450C01973D712F2013240,2015-10-13 14:49:19.9+00,18.0076,-66.8155,11,2.1,Md,8,162,0.06737365,0.17,pr,pr15286002,2015-10-13 16:50:17.755+00,"1km NNE of Indios, Puerto Rico",earthquake
1147,0101000020E6100000CEAACFD556E85DC08E75711B0DF04440,2015-10-13 14:47:44.561+00,41.8754,-119.6303,8.2,2.4,ml,7,131.92,0.145,0.1398,nn,nn00514505,2015-10-16 15:27:36.258+00,"68km ESE of Lakeview, Oregon",earthquake
1148,0101000020E6100000C976BE9F1A235EC0563A692B40FE4140,2015-10-13 14:46:06.98+00,35.9863333,-120.5485,3.56,0.34,md,22,73,0.0121,0.07,nc,nc72536040,2015-10-17 00:35:02.33+00,"24km SW of Coalinga, California",earthquake
1149,0101000020E6100000F5DBD781730663C0D34D621058194E40,2015-10-13 14:44:50+00,60.198,-152.2016,89.3,2.7,ml,,,,0.67,ak,ak11738626,2015-10-14 08:38:21.646+00,"43km SE of Redoubt Volcano, Alaska",earthquake
1150,0101000020E61000008A5649BF58BA5DC0F0A7C64B37D14240,2015-10-13 14:43:23.06+00,37.6345,-118.9116667,4.98,0.24,md,9,122,0.01092,0.03,nc,nc72536035,2015-10-15 01:44:40.11+00,"5km ESE of Mammoth Lakes, California",earthquake
1151,0101000020E6100000B515FBCBEE8D63C07FFB3A70CE004D40,2015-10-13 14:30:26+00,58.0063,-156.4354,0.1,2.9,ml,,,,0.81,ak,ak11738624,2015-10-13 22:33:02.448+00,"77km S of King Salmon, Alaska",earthquake
1152,0101000020E610000075931804562E5DC083948E28A3D74040,2015-10-13 14:24:31.19+00,33.6846667,-116.724,15.89,0.45,ml,27,62,0.02767,0.11,ci,ci37475112,2015-10-13 16:21:05.487+00,"6km S of Idyllwild, California",earthquake
